postid,creation_date
55253035,2019-03-20 03:14:34.993 UTC
47336346,2017-11-16 18:01:46.26 UTC
33342863,2015-10-26 09:58:11.38 UTC
35345356,2016-02-11 16:53:37.263 UTC
13248786,2012-11-06 10:10:53.107 UTC
2876526,2010-05-20 18:02:54.103 UTC
915786,2009-05-27 13:44:03.383 UTC
53805421,2018-12-16 18:51:47.367 UTC
13402965,2012-11-15 17:28:28.773 UTC
2893224,2010-05-23 20:01:58.237 UTC
7607605,2011-09-30 08:03:30.533 UTC
48436880,2018-01-25 06:28:44.183 UTC
7589461,2011-09-28 20:52:54.92 UTC
26039630,2014-09-25 13:16:11.08 UTC
3234145,2010-07-13 04:12:51.703 UTC
37436694,2016-05-25 12:09:53.573 UTC
10733338,2012-05-24 07:52:42.657 UTC
23844694,2014-05-24 11:52:45.803 UTC
57629617,2019-08-23 15:57:25.28 UTC
28108334,2015-01-23 10:56:09.72 UTC
26779360,2014-11-06 12:20:29.347 UTC
53752392,2018-12-12 22:32:12.433 UTC
55693874,2019-04-15 16:48:53.443 UTC
14022934,2012-12-24 15:09:04.993 UTC
48133892,2018-01-07 02:44:56.377 UTC
51909877,2018-08-18 14:56:22.64 UTC
43475984,2017-04-18 15:13:08.037 UTC
46035377,2017-09-04 10:45:02.513 UTC
28957005,2015-03-10 05:53:32.18 UTC
25653701,2014-09-03 21:09:12.963 UTC
25443756,2014-08-22 09:28:46.307 UTC
20966723,2014-01-07 08:06:53.53 UTC
9627915,2012-03-09 01:54:39.973 UTC
1453540,2009-09-21 09:07:58.317 UTC
30014927,2015-05-03 14:23:51.417 UTC
44808439,2017-06-28 16:51:18.713 UTC
16528002,2013-05-13 17:44:47.197 UTC
34781427,2016-01-14 03:50:57.163 UTC
49494559,2018-03-26 14:58:33.59 UTC
3230860,2010-07-12 17:55:56.31 UTC
16240679,2013-04-26 16:03:24.417 UTC
3575160,2010-08-26 12:48:34.43 UTC
11454804,2012-07-12 15:05:11.943 UTC
14137184,2013-01-03 10:39:35.203 UTC
30921488,2015-06-18 17:01:58.58 UTC
46370666,2017-09-22 17:59:15.51 UTC
50093797,2018-04-30 04:06:12.283 UTC
47319914,2017-11-16 01:05:19.643 UTC
54425176,2019-01-29 16:08:56.56 UTC
32531533,2015-09-11 20:20:35.61 UTC
53418819,2018-11-21 18:54:15.663 UTC
9948586,2012-03-30 18:33:03.63 UTC
50161434,2018-05-03 18:10:32.297 UTC
14111603,2013-01-01 15:20:22.293 UTC
15359317,2013-03-12 10:57:53.95 UTC
6889330,2011-07-31 11:58:30.45 UTC
34343500,2015-12-17 20:17:09.127 UTC
1565533,2009-10-14 10:44:10.03 UTC
16020156,2013-04-15 16:24:53.717 UTC
25524628,2014-08-27 10:21:47.927 UTC
2795723,2010-05-08 21:37:23.89 UTC
30445197,2015-05-25 19:54:57.91 UTC
5685574,2011-04-16 09:32:57.567 UTC
46628466,2017-10-08 07:18:42.15 UTC
7168543,2011-08-23 23:01:07.673 UTC
51990962,2018-08-23 17:06:11.453 UTC
38816769,2016-08-07 17:32:50.15 UTC
7773218,2011-10-14 20:27:22.583 UTC
25459244,2014-08-23 06:50:13.543 UTC
2233015,2010-02-09 22:34:48.02 UTC
14882674,2013-02-14 19:36:47.483 UTC
7191747,2011-08-25 14:03:27.823 UTC
44335017,2017-06-02 18:08:03.43 UTC
47219488,2017-11-10 09:27:10.857 UTC
10583479,2012-05-14 12:37:18.687 UTC
7680917,2011-10-06 21:52:39.813 UTC
11271596,2012-06-30 05:06:44.567 UTC
6346873,2011-06-14 16:31:37.847 UTC
38091804,2016-06-29 06:23:31.657 UTC
111763,2008-09-21 19:06:23.35 UTC
34272175,2015-12-14 16:39:12.73 UTC
5452783,2011-03-27 22:01:21.683 UTC
3451874,2010-08-10 17:49:29.347 UTC
136837,2008-09-25 23:22:52.98 UTC
36298235,2016-03-30 01:52:07.65 UTC
50026203,2018-04-25 15:34:19.7 UTC
2897878,2010-05-24 14:58:20.103 UTC
9496447,2012-02-29 09:23:01.78 UTC
4491656,2010-12-20 16:30:54.48 UTC
52222829,2018-09-07 12:42:45.1 UTC
49058030,2018-03-01 20:18:50.833 UTC
28220138,2015-01-29 16:50:10.123 UTC
6851461,2011-07-27 21:29:08.3 UTC
2729468,2010-04-28 12:45:57.617 UTC
805141,2009-04-30 02:33:35.057 UTC
24288467,2014-06-18 14:39:18.8 UTC
43163662,2017-04-02 01:15:32.947 UTC
36142384,2016-03-21 21:56:23.86 UTC
33041169,2015-10-09 14:45:17.223 UTC
53037331,2018-10-29 00:33:34.923 UTC
34172553,2015-12-09 07:00:29.75 UTC
17108434,2013-06-14 12:23:52.24 UTC
14512378,2013-01-24 22:55:32.133 UTC
4906421,2011-02-05 10:49:20.31 UTC
53197159,2018-11-07 20:16:22.063 UTC
24641319,2014-07-08 20:43:25.467 UTC
4767897,2011-01-22 12:53:29.18 UTC
21085638,2014-01-13 07:05:14.75 UTC
48101456,2018-01-04 18:29:45.8 UTC
2976496,2010-06-04 17:45:44.26 UTC
12684364,2012-10-02 04:02:20.443 UTC
13978546,2012-12-20 18:47:52.163 UTC
6598325,2011-07-06 14:45:40.807 UTC
12329760,2012-09-08 09:59:34.983 UTC
55646438,2019-04-12 07:20:14.487 UTC
14527898,2013-01-25 18:15:05.267 UTC
24631651,2014-07-08 12:15:47.307 UTC
14072051,2012-12-28 15:48:19.54 UTC
51259929,2018-07-10 07:57:16.557 UTC
777305,2009-04-22 13:51:00.827 UTC
11911679,2012-08-11 03:34:29.52 UTC
43220083,2017-04-05 00:53:43.263 UTC
30662638,2015-06-05 09:10:23.31 UTC
10040947,2012-04-06 08:23:54.497 UTC
55012258,2019-03-05 21:59:25.713 UTC
45020916,2017-07-10 20:20:32.82 UTC
19322745,2013-10-11 16:16:41.11 UTC
20358364,2013-12-03 18:00:24.77 UTC
10697923,2012-05-22 07:50:34.757 UTC
21221181,2014-01-19 19:01:33.943 UTC
52469180,2018-09-23 18:43:37.847 UTC
26598134,2014-10-27 22:46:05.153 UTC
5364534,2011-03-19 19:56:40.12 UTC
55974550,2019-05-03 17:24:30.997 UTC
56717747,2019-06-22 17:43:45.063 UTC
16362727,2013-05-03 15:40:54.737 UTC
35484428,2016-02-18 14:39:03.207 UTC
23925101,2014-05-29 03:09:31.617 UTC
53476274,2018-11-26 07:15:21.733 UTC
23813589,2014-05-22 17:31:23.593 UTC
48035779,2017-12-30 16:31:22.63 UTC
33893012,2015-11-24 11:54:04.487 UTC
7265236,2011-09-01 01:21:10.927 UTC
45412397,2017-07-31 09:43:18.043 UTC
49154466,2018-03-07 14:36:01.51 UTC
6502914,2011-06-28 07:14:38.147 UTC
40880260,2016-11-30 04:23:24.303 UTC
11939206,2012-08-13 17:22:20.217 UTC
43042025,2017-03-27 08:59:48.833 UTC
47509842,2017-11-27 11:24:22.753 UTC
26264325,2014-10-08 18:54:27.763 UTC
8782503,2012-01-08 23:49:56.887 UTC
2793256,2010-05-08 07:16:47.23 UTC
37789137,2016-06-13 11:51:53.857 UTC
1903623,2009-12-14 21:26:04.183 UTC
1015697,2009-06-18 23:22:00.21 UTC
1486205,2009-09-28 09:44:35.01 UTC
41357245,2016-12-28 07:21:16.467 UTC
22318434,2014-03-11 06:52:16.297 UTC
33173582,2015-10-16 14:56:21.887 UTC
10860235,2012-06-02 06:09:47.31 UTC
55447250,2019-04-01 02:03:14.727 UTC
28271804,2015-02-02 05:48:26.753 UTC
46146892,2017-09-11 00:54:20.583 UTC
3470210,2010-08-12 17:07:36.313 UTC
21455346,2014-01-30 11:34:21.11 UTC
8947862,2012-01-20 21:06:53.663 UTC
6476561,2011-06-25 07:42:02.07 UTC
22760124,2014-03-31 11:13:02.87 UTC
39527478,2016-09-16 08:59:31.883 UTC
2177996,2010-02-01 15:56:34.8 UTC
11859610,2012-08-08 07:22:05.427 UTC
24531537,2014-07-02 12:50:12.423 UTC
30996369,2015-06-23 07:25:06.153 UTC
47789667,2017-12-13 09:32:46.317 UTC
39540529,2016-09-16 21:47:03.683 UTC
45373541,2017-07-28 12:27:25.983 UTC
31023223,2015-06-24 09:47:28.003 UTC
22249329,2014-03-07 11:50:22.137 UTC
21685389,2014-02-10 18:45:00.58 UTC
44882093,2017-07-03 09:28:50.193 UTC
39265081,2016-09-01 07:19:20.087 UTC
16615335,2013-05-17 18:06:57.813 UTC
11159544,2012-06-22 15:41:05.833 UTC
54743745,2019-02-18 09:09:51.65 UTC
6413569,2011-06-20 15:22:43.253 UTC
17205031,2013-06-20 04:01:04.89 UTC
7282242,2011-09-02 10:35:35.98 UTC
24717656,2014-07-12 21:54:09.153 UTC
9170250,2012-02-07 02:32:40.317 UTC
12151447,2012-08-28 00:50:16.157 UTC
7032463,2011-08-11 20:34:27.103 UTC
34936174,2016-01-21 23:11:58.233 UTC
18472989,2013-08-27 18:34:12.787 UTC
32554324,2015-09-13 20:38:58.36 UTC
11762184,2012-08-01 15:09:20.087 UTC
41437627,2017-01-03 06:26:10.947 UTC
25392173,2014-08-19 20:12:10.013 UTC
37863736,2016-06-16 15:42:31.817 UTC
27361811,2014-12-08 15:57:53.79 UTC
29142135,2015-03-19 10:28:27.313 UTC
39780717,2016-09-29 22:02:36.513 UTC
50493967,2018-05-23 17:12:44.153 UTC
43326181,2017-04-10 14:42:13.97 UTC
20449641,2013-12-08 03:44:22.983 UTC
17444838,2013-07-03 09:51:56.077 UTC
4371592,2010-12-06 22:31:29.187 UTC
48375415,2018-01-22 05:54:13.673 UTC
2521922,2010-03-26 08:34:32.837 UTC
19085084,2013-09-30 01:07:17.04 UTC
12960235,2012-10-18 17:20:38.097 UTC
48271187,2018-01-15 21:55:39.85 UTC
57371658,2019-08-06 08:12:03.287 UTC
22631707,2014-03-25 10:28:22.007 UTC
33743969,2015-11-16 20:24:24.81 UTC
18038541,2013-08-04 00:12:10.657 UTC
36671301,2016-04-17 00:17:31.893 UTC
25155476,2014-08-06 08:22:19.207 UTC
45192409,2017-07-19 13:41:31.423 UTC
5001085,2011-02-15 07:54:10.803 UTC
20655862,2013-12-18 10:39:48.997 UTC
38760414,2016-08-04 06:55:14.393 UTC
39363281,2016-09-07 07:05:10.11 UTC
34781231,2016-01-14 03:31:28.937 UTC
27725839,2014-12-31 20:01:45.303 UTC
9878362,2012-03-26 19:22:33.573 UTC
56439644,2019-06-04 07:57:39.45 UTC
39376428,2016-09-07 17:55:35.907 UTC
23070088,2014-04-14 20:47:21.413 UTC
16241969,2013-04-26 17:23:00.82 UTC
14274145,2013-01-11 08:17:13.107 UTC
43155081,2017-04-01 09:29:43.267 UTC
24072800,2014-06-06 01:28:24.047 UTC
32523617,2015-09-11 12:32:24.777 UTC
32793186,2015-09-26 02:59:27.447 UTC
42505829,2017-02-28 10:11:30.54 UTC
19880284,2013-11-09 18:07:25.277 UTC
16464906,2013-05-09 15:00:04.397 UTC
13835072,2012-12-12 07:45:36.097 UTC
50717172,2018-06-06 09:44:09.707 UTC
306703,2008-11-20 20:15:38.883 UTC
18312960,2013-08-19 11:44:13.957 UTC
11116816,2012-06-20 09:43:45.18 UTC
18397641,2013-08-23 07:54:54.44 UTC
28279815,2015-02-02 14:21:32.767 UTC
29831324,2015-04-23 18:15:29.077 UTC
2144213,2010-01-27 02:34:31.703 UTC
7149439,2011-08-22 15:02:20.12 UTC
23224019,2014-04-22 15:37:55.797 UTC
48499911,2018-01-29 11:12:35.583 UTC
49589957,2018-03-31 16:26:05.487 UTC
37361519,2016-05-21 10:09:40.25 UTC
21234481,2014-01-20 12:42:47.51 UTC
21018298,2014-01-09 10:59:20.94 UTC
9240321,2012-02-11 12:47:00.787 UTC
10049066,2012-04-06 20:47:40.397 UTC
4559044,2010-12-30 00:20:21.637 UTC
23078085,2014-04-15 08:16:05.48 UTC
33133567,2015-10-14 19:04:28.693 UTC
21933969,2014-02-21 12:02:18.76 UTC
30828752,2015-06-14 11:20:56.157 UTC
22183337,2014-03-04 21:22:33.437 UTC
11553458,2012-07-19 03:22:02.393 UTC
1913068,2009-12-16 08:06:33.77 UTC
16030513,2013-04-16 06:47:52.037 UTC
33783695,2015-11-18 15:14:40.807 UTC
2793989,2010-05-08 12:11:09.633 UTC
31737305,2015-07-31 02:46:43.71 UTC
17188259,2013-06-19 09:55:28.093 UTC
18202845,2013-08-13 07:14:14.69 UTC
36893931,2016-04-27 15:13:44.133 UTC
18357807,2013-08-21 12:45:41.44 UTC
6990427,2011-08-09 01:19:33.637 UTC
53639467,2018-12-05 19:30:53.85 UTC
52081243,2018-08-29 15:32:32.807 UTC
30856112,2015-06-15 22:37:15.8 UTC
41918699,2017-01-29 07:44:24.223 UTC
33563758,2015-11-06 09:43:34.45 UTC
47193832,2017-11-09 04:19:22.083 UTC
18825348,2013-09-16 10:06:00.123 UTC
51672996,2018-08-03 12:45:54.173 UTC
37434356,2016-05-25 10:26:16.663 UTC
5281244,2011-03-12 07:21:56.973 UTC
25562410,2014-08-29 05:54:17.883 UTC
10860819,2012-06-02 08:13:02.73 UTC
17179089,2013-06-18 21:15:54.257 UTC
48552240,2018-01-31 22:06:36.09 UTC
13883325,2012-12-14 17:15:39.247 UTC
44731921,2017-06-24 01:35:13.617 UTC
780214,2009-04-23 03:38:31.883 UTC
11112586,2012-06-20 03:51:39.723 UTC
24182385,2014-06-12 10:42:07.047 UTC
45297381,2017-07-25 08:05:07.183 UTC
1798872,2009-11-25 18:09:29.683 UTC
18600446,2013-09-03 19:55:32.9 UTC
48632051,2018-02-05 21:48:55.72 UTC
54864080,2019-02-25 10:26:45.1 UTC
4639203,2011-01-09 12:56:22.253 UTC
24889923,2014-07-22 14:20:29.107 UTC
13603437,2012-11-28 10:57:55.243 UTC
49531784,2018-03-28 10:13:01.147 UTC
38251406,2016-07-07 17:06:41.753 UTC
1265969,2009-08-12 12:46:18.243 UTC
28509820,2015-02-13 22:28:08.75 UTC
54385702,2019-01-27 06:40:52.553 UTC
12118531,2012-08-25 01:52:12.123 UTC
23210424,2014-04-22 04:33:04.463 UTC
17835726,2013-07-24 13:39:43.25 UTC
28405575,2015-02-09 08:29:38.033 UTC
34170459,2015-12-09 03:57:23.073 UTC
47142165,2017-11-06 17:06:19.847 UTC
51535968,2018-07-26 09:50:44.387 UTC
32636922,2015-09-17 17:55:24.75 UTC
32011907,2015-08-14 13:58:30.627 UTC
11070485,2012-06-17 10:04:46.463 UTC
17658841,2013-07-15 16:13:04.887 UTC
36248744,2016-03-27 14:55:32.073 UTC
33440538,2015-10-30 16:21:28.713 UTC
12196094,2012-08-30 11:41:42.07 UTC
21343755,2014-01-24 22:36:57.227 UTC
9246743,2012-02-12 05:43:32.807 UTC
34802307,2016-01-15 00:23:28.227 UTC
42275321,2017-02-16 13:26:58.847 UTC
26053665,2014-09-26 06:51:58.447 UTC
50198929,2018-05-06 11:00:42.167 UTC
38649624,2016-07-29 02:28:17.72 UTC
12964071,2012-10-18 21:31:25.047 UTC
15994234,2013-04-13 23:58:37.583 UTC
40602434,2016-11-15 05:07:59.567 UTC
28725183,2015-02-25 17:06:40.893 UTC
56016727,2019-05-07 06:29:03.01 UTC
29405405,2015-04-02 05:12:42.38 UTC
41464285,2017-01-04 12:51:42.73 UTC
27417295,2014-12-11 07:16:03.983 UTC
43539282,2017-04-21 09:41:08.49 UTC
2405487,2010-03-08 23:04:53.67 UTC
1666056,2009-11-03 08:52:21.373 UTC
46053343,2017-09-05 11:02:06.037 UTC
39498731,2016-09-14 20:01:09.163 UTC
7195296,2011-08-25 18:20:44.577 UTC
15402317,2013-03-14 06:04:11.577 UTC
6259196,2011-06-06 23:33:18.81 UTC
51489637,2018-07-24 02:33:05.967 UTC
46942844,2017-10-25 22:11:11.187 UTC
39608747,2016-09-21 06:14:57.49 UTC
26400446,2014-10-16 09:09:19.68 UTC
37601495,2016-06-02 20:27:04.553 UTC
30103679,2015-05-07 14:12:57.083 UTC
43513817,2017-04-20 08:11:13.393 UTC
51760297,2018-08-09 06:35:25.587 UTC
41309369,2016-12-24 00:49:06.3 UTC
4493387,2010-12-20 20:01:00.487 UTC
51391779,2018-07-18 00:09:57.673 UTC
39471872,2016-09-13 13:54:23.467 UTC
8993221,2012-01-24 19:58:29.837 UTC
50931592,2018-06-19 15:04:36.06 UTC
12318904,2012-09-07 13:18:28.963 UTC
11696898,2012-07-27 23:30:13.693 UTC
16957356,2013-06-06 08:36:27.387 UTC
28332344,2015-02-04 22:03:10.183 UTC
8074227,2011-11-10 02:12:40.833 UTC
42545466,2017-03-02 01:56:09.673 UTC
17370905,2013-06-28 17:58:37.273 UTC
15488200,2013-03-18 22:30:07.027 UTC
17543565,2013-07-09 08:33:42.797 UTC
17523341,2013-07-08 09:35:53.71 UTC
37076268,2016-05-06 15:33:54.45 UTC
51513963,2018-07-25 08:12:05.85 UTC
50856304,2018-06-14 11:19:16.727 UTC
55867506,2019-04-26 12:19:26.92 UTC
55189884,2019-03-15 19:59:29.553 UTC
32745415,2015-09-23 17:03:13.12 UTC
38340451,2016-07-12 23:37:15.58 UTC
16789741,2013-05-28 10:28:40.7 UTC
50283130,2018-05-11 00:06:17.313 UTC
39202057,2016-08-29 08:48:08.523 UTC
42022292,2017-02-03 10:39:55.577 UTC
47948561,2017-12-22 23:45:48.97 UTC
13468589,2012-11-20 07:40:30.04 UTC
42086118,2017-02-07 09:27:55.387 UTC
38125860,2016-06-30 14:17:54.737 UTC
51190695,2018-07-05 11:53:08.417 UTC
30648287,2015-06-04 15:40:01.76 UTC
17188312,2013-06-19 09:57:34.11 UTC
21951304,2014-02-22 07:32:58.37 UTC
42196971,2017-02-13 05:04:31.607 UTC
9111777,2012-02-02 11:46:20.517 UTC
25552491,2014-08-28 15:22:31.14 UTC
15359423,2013-03-12 11:03:34.817 UTC
32335800,2015-09-01 15:43:40.143 UTC
32873379,2015-09-30 18:39:28.353 UTC
46023830,2017-09-03 13:20:44.513 UTC
22052285,2014-02-26 20:15:19.173 UTC
29695355,2015-04-17 09:27:48.243 UTC
4903265,2011-02-04 21:43:55.703 UTC
42686825,2017-03-09 04:35:17.843 UTC
7688629,2011-10-07 14:24:43.227 UTC
3541796,2010-08-22 14:22:34.147 UTC
34340120,2015-12-17 16:54:29.653 UTC
5022264,2011-02-16 21:21:22.103 UTC
2370200,2010-03-03 10:01:33.42 UTC
26432112,2014-10-17 19:28:31.117 UTC
2895471,2010-05-24 07:39:20.83 UTC
40080462,2016-10-17 07:14:57.323 UTC
3948801,2010-10-16 12:03:12.927 UTC
49871636,2018-04-17 06:51:50.553 UTC
2179085,2010-02-01 18:32:50.693 UTC
210820,2008-10-17 01:20:34.277 UTC
42947754,2017-03-22 09:41:05.107 UTC
9143321,2012-02-04 18:31:55.02 UTC
22077088,2014-02-27 18:23:10.32 UTC
28864115,2015-03-04 12:58:10.797 UTC
18406444,2013-08-23 15:21:57.79 UTC
48226184,2018-01-12 12:19:45.37 UTC
37036226,2016-05-04 19:18:19.757 UTC
4762939,2011-01-21 19:26:46.757 UTC
34974542,2016-01-24 10:15:40.39 UTC
2256495,2010-02-13 04:40:07.557 UTC
24381079,2014-06-24 07:45:01.453 UTC
6981097,2011-08-08 10:56:03.5 UTC
8242131,2011-11-23 12:22:38.287 UTC
54731086,2019-02-17 07:30:02.783 UTC
7255158,2011-08-31 09:38:21.947 UTC
24610925,2014-07-07 12:44:58.94 UTC
28684385,2015-02-23 22:04:37.11 UTC
13298299,2012-11-08 21:40:35.06 UTC
13211458,2012-11-03 17:09:31.653 UTC
25210584,2014-08-08 19:05:23.563 UTC
26922809,2014-11-14 04:17:49.38 UTC
18419771,2013-08-24 14:46:01.777 UTC
24940994,2014-07-24 18:08:23.643 UTC
46638392,2017-10-09 03:25:01.48 UTC
27901951,2015-01-12 12:23:17.763 UTC
54582391,2019-02-07 21:14:35.19 UTC
32351999,2015-09-02 11:32:28.227 UTC
5793621,2011-04-26 16:49:45.957 UTC
39223482,2016-08-30 09:19:26.337 UTC
36655794,2016-04-15 19:54:47.3 UTC
7134934,2011-08-20 21:53:45.73 UTC
16785883,2013-05-28 07:11:37.087 UTC
13120384,2012-10-29 11:03:55.607 UTC
16334171,2013-05-02 09:06:50.88 UTC
53701211,2018-12-10 07:29:57.09 UTC
31159169,2015-07-01 10:48:38.14 UTC
8989061,2012-01-24 15:05:19.88 UTC
36585193,2016-04-12 22:26:58.613 UTC
23500916,2014-05-06 17:14:45.707 UTC
37527048,2016-05-30 13:35:17.263 UTC
14351705,2013-01-16 05:04:54.997 UTC
53245507,2018-11-11 03:07:23.43 UTC
57324676,2019-08-02 10:29:40.663 UTC
22806797,2014-04-02 09:18:49.647 UTC
12566876,2012-09-24 14:16:47.427 UTC
21085502,2014-01-13 06:55:03.133 UTC
55080419,2019-03-09 18:07:53.347 UTC
23438892,2014-05-03 00:34:38.74 UTC
31216721,2015-07-04 03:55:48.537 UTC
42922834,2017-03-21 09:20:27.15 UTC
6097248,2011-05-23 12:34:41.243 UTC
9771896,2012-03-19 14:21:37.6 UTC
21676412,2014-02-10 11:49:32.79 UTC
1129639,2009-07-15 06:01:07.237 UTC
6014325,2011-05-16 07:32:25.827 UTC
27130477,2014-11-25 15:21:16.837 UTC
3097536,2010-06-22 22:13:33.857 UTC
6608529,2011-07-07 09:35:14.98 UTC
8175947,2011-11-17 23:39:53.877 UTC
38436267,2016-07-18 12:04:48.167 UTC
44713217,2017-06-23 04:45:04.367 UTC
45761016,2017-08-18 16:18:24.747 UTC
21879638,2014-02-19 11:50:37.39 UTC
9053833,2012-01-29 14:15:40.57 UTC
52771549,2018-10-12 02:56:56.23 UTC
31999971,2015-08-13 23:17:10.323 UTC
20790821,2013-12-26 20:25:00.737 UTC
36623810,2016-04-14 12:56:02.2 UTC
37117004,2016-05-09 13:26:19.27 UTC
18362240,2013-08-21 15:56:29.32 UTC
53213021,2018-11-08 17:20:35.243 UTC
17480809,2013-07-05 03:53:11.783 UTC
42531600,2017-03-01 12:22:02.753 UTC
1286837,2009-08-17 08:47:43.61 UTC
7025317,2011-08-11 11:50:02.423 UTC
2567890,2010-04-02 16:46:29.333 UTC
22640292,2014-03-25 16:13:59.653 UTC
20016557,2013-11-16 08:51:24.247 UTC
26396580,2014-10-16 05:05:54.467 UTC
50858782,2018-06-14 13:34:29.733 UTC
51295133,2018-07-11 22:42:55.873 UTC
16234882,2013-04-26 11:02:02.217 UTC
25099387,2014-08-02 21:02:53.847 UTC
39213876,2016-08-29 19:37:15.51 UTC
8225510,2011-11-22 10:45:07.053 UTC
9081516,2012-01-31 14:48:13.213 UTC
18347187,2013-08-21 00:49:26.53 UTC
2175714,2010-02-01 09:39:42.063 UTC
24194975,2014-06-12 22:38:02.627 UTC
52950112,2018-10-23 13:17:31.217 UTC
7524428,2011-09-23 04:58:01.707 UTC
32864532,2015-09-30 11:07:06.69 UTC
19745160,2013-11-02 18:16:02.72 UTC
35061043,2016-01-28 12:05:40.487 UTC
27624762,2014-12-23 16:59:16.543 UTC
7888584,2011-10-25 11:30:17.843 UTC
14260937,2013-01-10 15:07:33.583 UTC
32376470,2015-09-03 13:04:35.46 UTC
27943335,2015-01-14 12:48:00.073 UTC
141399,2008-09-26 19:23:05.41 UTC
25828105,2014-09-13 21:55:54.06 UTC
28230882,2015-01-30 07:07:19.633 UTC
55184962,2019-03-15 14:34:54.36 UTC
56904411,2019-07-05 13:53:00.967 UTC
40560618,2016-11-12 07:29:03.223 UTC
3701330,2010-09-13 14:28:34.807 UTC
49138770,2018-03-06 19:42:39.8 UTC
17421237,2013-07-02 08:48:43.723 UTC
20370049,2013-12-04 08:01:09.86 UTC
5633202,2011-04-12 09:40:21.05 UTC
31052135,2015-06-25 13:43:03.103 UTC
10579843,2012-05-14 08:30:49.83 UTC
50422173,2018-05-19 05:40:56.61 UTC
51839341,2018-08-14 10:30:45.013 UTC
30405873,2015-05-22 21:06:53.96 UTC
15121113,2013-02-27 19:53:35.053 UTC
35068353,2016-01-28 17:43:51.503 UTC
22932955,2014-04-08 09:30:22.413 UTC
38090441,2016-06-29 04:33:02.03 UTC
42098493,2017-02-07 19:38:32.543 UTC
12078602,2012-08-22 17:43:55.023 UTC
1865569,2009-12-08 08:42:32.5 UTC
45495396,2017-08-03 22:16:38.467 UTC
52282689,2018-09-11 19:08:06.327 UTC
21195042,2014-01-17 20:15:00.463 UTC
14540481,2013-01-26 19:05:16.033 UTC
54606112,2019-02-09 12:14:59.067 UTC
3077298,2010-06-19 21:26:11.477 UTC
9514175,2012-03-01 10:05:08.38 UTC
44615837,2017-06-18 14:08:54.583 UTC
15484429,2013-03-18 18:43:13.07 UTC
51227326,2018-07-07 22:17:04.863 UTC
22890979,2014-04-06 07:03:28.153 UTC
272112,2008-11-07 13:48:25.247 UTC
9821570,2012-03-22 11:41:50.523 UTC
22688945,2014-03-27 13:20:46.477 UTC
51786187,2018-08-10 12:07:37.177 UTC
39228128,2016-08-30 12:56:00.22 UTC
21713204,2014-02-11 21:17:11.197 UTC
57090527,2019-07-18 08:47:36.253 UTC
52810348,2018-10-15 05:43:19.433 UTC
18135721,2013-08-08 20:41:06.03 UTC
29675902,2015-04-16 13:16:54.217 UTC
4989844,2011-02-14 07:44:36.557 UTC
36007624,2016-03-15 09:44:28.887 UTC
23148072,2014-04-18 05:37:44.777 UTC
2339106,2010-02-26 02:21:55.127 UTC
42967686,2017-03-23 05:09:43.847 UTC
9416833,2012-02-23 16:14:34.82 UTC
45442646,2017-08-01 16:04:25.683 UTC
7469597,2011-09-19 10:36:48.72 UTC
28691048,2015-02-24 08:24:40.143 UTC
11320624,2012-07-03 23:34:53.14 UTC
49589918,2018-03-31 16:21:58.263 UTC
55598532,2019-04-09 17:52:40.99 UTC
16168132,2013-04-23 11:24:39.53 UTC
6184301,2011-05-31 07:30:19.713 UTC
802879,2009-04-29 15:23:21.017 UTC
24367595,2014-06-23 13:45:08.12 UTC
46422967,2017-09-26 09:42:21.177 UTC
24429542,2014-06-26 11:38:39.323 UTC
46991186,2017-10-28 15:09:38.623 UTC
11339958,2012-07-05 07:48:26.043 UTC
17673868,2013-07-16 10:15:01.327 UTC
32303913,2015-08-31 04:14:39.093 UTC
4577024,2011-01-02 03:52:29.437 UTC
25650234,2014-09-03 17:22:22.603 UTC
39852975,2016-10-04 12:57:21.09 UTC
31996222,2015-08-13 18:51:10.89 UTC
54688790,2019-02-14 10:57:34.083 UTC
7084021,2011-08-16 19:42:32.553 UTC
2780315,2010-05-06 10:26:21.587 UTC
585919,2009-02-25 13:07:00.403 UTC
36677423,2016-04-17 13:52:27.213 UTC
15286152,2013-03-08 03:21:56.14 UTC
39496190,2016-09-14 17:15:05.693 UTC
41508867,2017-01-06 15:31:44.333 UTC
36140824,2016-03-21 20:22:01.587 UTC
32830958,2015-09-28 20:09:17.51 UTC
13298904,2012-11-08 22:23:41.04 UTC
6442399,2011-06-22 15:25:55.977 UTC
44446888,2017-06-08 23:06:50.807 UTC
1927380,2009-12-18 10:14:34.107 UTC
6984521,2011-08-08 15:27:28.8 UTC
21147368,2014-01-15 20:19:35.573 UTC
55769855,2019-04-20 02:54:24.937 UTC
19227000,2013-10-07 14:06:33.09 UTC
56293566,2019-05-24 13:21:46.32 UTC
1375017,2009-09-03 18:09:51.467 UTC
16363555,2013-05-03 16:27:25.067 UTC
53133009,2018-11-03 15:57:56.873 UTC
47217205,2017-11-10 06:54:40.293 UTC
7129096,2011-08-20 01:56:42.947 UTC
49474297,2018-03-25 09:20:21.24 UTC
54407424,2019-01-28 17:37:05.58 UTC
2713401,2010-04-26 12:29:33.813 UTC
7964664,2011-11-01 09:36:55.33 UTC
38679325,2016-07-30 23:09:38.64 UTC
51086168,2018-06-28 15:04:02 UTC
37411365,2016-05-24 10:47:46.497 UTC
