answers,creation_date,len,postid,question,ratio,raw,tags,title,uniq,words,probability
creat app recent firewal antiviru app know consid unknown potenti danger user need tell guard app trust app often hidden behind advanc button,2019-12-30 05:43:59,60,59526218,use microsoft visual studio month code program c++ share friend issu firewal block program code program c# issu wonder c# program consol app window form app edit need program block firewal,0.13333333333333333,8,c# firewall,visual studio firewal issu,4,firewall|antivirus|danger|trust,0.2892501652240753
found answer https://codepen.io/chrisdpratt/pen/rkxjno,2019-02-03 09:05:54.593 UTC,48,54501388,applic want user abl upload download file implement upload download howev concern xss vulner download action abl implement file actual download use method want secur usual post + antiforgeri token this? control action ajax call,0.125,6,asp.net-mvc c# security,secur file download via control action ajax,4,security|xss|vulnerability|forgery,0.28855904936790466
configur secur folder use “advanc securti set properti page” select properties--> secur note applic pool imperson user applic serv request ident app pool default imperson work explicitli web config e.g sriwantha sri aravinda check window eventlog relat error detail info processmonitor see problem permiss apppool user access xlsx file consol creat directli readyfordownload folder zip file hand first creat temp folder copi folder mean file permiss wrongli file make sure iis_iusr defaultapppool user access wwwroot scottm suggest chang consol code give permiss iusr defaultapppool user zip file code read tri set fileaccesssecur explicitly? mayb file inherit acl directori,2011-10-06 09:18:36.25 UTC,198,7672345,seem strang issu secur websit follow folder inetpub\wwwroot inetpub\wwwroot\readyfordownload iis apppool\class user full access readyfordownload folder consol app creat zipfil readyfordownload folder done c# classlib strang enough iis appool cannot access file even though full control folder classlib first creat xlsx file later ad zip apppool user access xlsx file run function c# classlib code behind websit zipfil creat iis apppool user access file.. ideas? zip creat actual code http://dotnetzip.codeplex.com/ } os window 2008 r2 web serverzip librari dotnetzip ionic updat interest zipfil right xlsx file does.,0.04040404040404041,8,asp.net c# iis-7.5 security,secur issu iis7.5 / iis apppool\us author full control,2,security|authorise,0.28838932514190674
bcrypt.c bsd licens see answer question .it post websit assum refer implement author state direct port jbcrypt damien miller thu releas bsd-style licens jbcrypt site jbcrypt licens isc/bsd licenc see licens file detail text licens file avail match licens found theevilpenguin post text answer,2010-12-14 21:58:13.357 UTC,74,4444698,"kind licens bcrypt .net implement gpl lgpl,..? sinc open sourc project proprietari applic need give access proprietari applic sourc code",0.12162162162162163,9,.net c# cryptography licensing,kind open sourc licens .net bcrypt,3,crypt|authorise|availability,0.2860970199108124
safe first need close microsoft edg browser delet sub_fold file c:\users\[username]\appdata\local\packages\microsoft.microsoftedge_8wekyb3d8bbw chang [username] window usernam vb script code note run sourc admin anoth run admin,2016-12-27 05:42:42.843 UTC,91,41339630,"delet histori &amp cooki microsoft edg browser use vbscript .net? internet explor delet histori form %appdata%\local\microsoft\windows\histori folder rundll32 commands? rundll32 command delet cooki rundll32.exe,inetcpl.cpl,clearmytracksbyprocess 2 delet histori rundll32.exe,inetcpl.cpl,clearmytracksbyprocess 1 edit found solut clear cooki http://winhelp2002.mvps.org/cookies.htm delet file follow 4 folder clear cooki without affect histori cach still need help clear histori without affect cooki cach",0.16483516483516483,15,c# cookies microsoft-edge vb.net vbscript,microsoft edg delet histori cooki programmat,4,cookie|scripting|safe|username,0.2860114872455597
idea taken person core librari save/load encrypt file object stream exampl salt specif app random valu 0 255 store raw password variabl member properti and/or field outsid local var hope forgot someth els ask want serial deseri encrypt object thing save load want compress,2019-09-22 15:01:46,102,58050435,creat busi manag system project file save local comput mani access comput order one open file access data want file abl open threw app order thought order open file constant password pass stream file open possible? chang order follow code,0.09803921568627451,10,c# encryption file security stream,prevent user applic access data save file whose content protect password - stream,6,encrypt|security|protect|password|salt|forge,0.2858555018901825
end use follow powershel list valid key certif store ad c2319c42033a5ca7f44e731bfd3fa2b5 list sinc use iis servic delet key file list,2019-11-25 16:17:28,57,59035998,one util creat gener mani file c:\programdata\microsoft\crypto\rsa\machinekey safe delet file want open file exam key open key file c#? look code code return public key inform form key file,0.17543859649122806,10,c# cryptography rsa,read key file locat c:\programdata\microsoft\crypto\rsa\machinekey,6,crypt|rsa|safe|public key|validate|certificate,0.28581610321998596
look use user input filebigimage.filenam part file name server secur risk come method name file,2013-07-01 20:09:23.463 UTC,80,17412793,c# applic upload imag store directori check file allow one imag format upload test modul veracod show directori travers issu cwe id 73 sure correct check file type upload code upload file store valu databas get id number row creat filenam move file temp main folder pleas let know what wrong . vulner directori travers issu,0.0875,7,asp.net c# security testing veracode,directori travers issu c,4,security|directory traversal|cwe|vulnerability,0.2855032980442047
want make harder modifi send deflatestream ad benefit file smaller probabl run entir file class wrap dpapi reading/writ result output encod written text file dpapi simplest protect stuff window system - see protecteddata.protect starter care secur save file togeth hash ie your.xmlandyour.xml.hash system.security.cryptography.md5manag exampl save xml file save hash file read calcul hash compar save xml file regular cours inform xml file encrypt possibl read edit file hash correct program discov attempt keep simpl,2010-10-25 18:15:24.033 UTC,97,4017534,tell easiest encrypt xml file file use configur want peopl muck around secur issu privat tool,0.17525773195876287,17,c# encryption xml,c# encrypt xml file,6,encrypt|crypt|security|encode|protect|hash,0.2851170599460602
,2014-06-28 08:10:21.387 UTC,80,24464946,applic share server unwant file appear ftp asp file certainli inject lack secur applic c# imposs remov file ftp unauthor made getown request file seem owner domain\iisusr try chang owner add acl file receiv unauthor except tri myuser = ftp account abl remov ftp tri myuser = iisusr file ownership without right rid except far share server iis admin remot access read level access ftp access c# local execution. idea ? ty,0.0625,5,acl c# security,unwant file cannot remov setaccesscontrol,3,security|inject|authorise,0.28385046124458313
"tri set workingdirectori mayb try run app2 workingdir app1 edit found entri help start process administr mode c# make recommend need administr credenti app2 need creat move delet file folder give troubl noth statement prove need admin recommend revisit architectur program first step take two separ user system user user let call respect configur user follow non-privileg cannot log execut respect program permiss anyth directli control deleg execut prevent privileg escal occur remov need admin need abl create,mov delet thing own problem regular user create,delet move thing reason someth need run admin root updat repli follow problem app1 need call app2 app2 task app1 need creat folder anyth problem uac app2 ok ground follow three system object contain need lock similar app user permiss need configur follow own appusergroup least execut permiss own appusergroup least execut permiss make sure permiss grant user within group allow invok program member run virtu insid group group own process let know need clarif",2012-10-03 14:37:00.39 UTC,337,12710775,littl lost app let call app1 app1 work fine case app1 need execut anoth program app2 code simpl case problem author call app2.app1 simpl system app2 need creat move delet file folder give troubleat least solv execut administr de app2 right click --> properti --> execut administr tri solv this.i read mani post creat manifest file so.so creat one.i ad new item applic project --> add new item --> app.manifest default creat chang manifest app1.w app 100 comput chang one one anoth countrybut applic modifi send command throw internet app1.so read process creat anoth one new process executionlevel parent ad manifest app1 creat process app2 execut administr right not? hand ad manifest compil sent .ex .manifest client run still problem app2 cannot access folder modifi return problem privileg someth wrong ? creat manifest app2 instead? kinda difficult difficult configur window machin read someth read futur said 2008 ignor use manifest want avoid option edit use visual studio 2010 .net 3.5 edit2 tri runa work user administr right administr,0.020771513353115726,7,.net c# security uac windows-7,start applic administr anoth one,6,security|authorise|privilege|credential|delegation|privilege escalation,0.2825920283794403
found problem file.writeallbyt method specifi path write .bin end,2020-01-15 15:08:46,55,59754227,code app visual studio c# app access binari file locat brow button choo save locat conver howev click start conver button keep show unauthorizedaccessexcept disabl everyth comput firew etc. noth seem work keep show except part code,0.07272727272727272,4,c# security exception unauthorizedaccessexcepti,unauthor access except keep show,2,security|authorise,0.282336950302124
encrypt .ex append encrypt data exist .ex icon icon perform decrypt suppli key outsid though extract icon input file store memori encrypt file add icon resourc encrypt file new exe,2012-03-21 19:49:53.61 UTC,126,9811811,write simpl softwar protect tool work read input file array byte encrypt array byte use aes store result anoth file respons decrypt till softwar work charm one problem encrypt file output file protect file lose icon think file resourc encrypt therefor icon longer avail tri class written previou question chang file icon encrypt seem work encrypt file even work correctli exe file order make work decid first chang input file icon encrypt file whithout encrypt icon work strip icon resourc encrypt prevent input file icon encrypt,0.1746031746031746,22,.net c# encryption icons,encrypt file prevent file icon encrypt,5,encrypt|crypt|protect|aes|availability,0.28218603134155273
one solut link directli file save id viewstat session add login page show link press login.aspx ask credenti succesful redirect handler.ashx write httpmodul valid request handler,2012-05-03 10:59:25.897 UTC,82,10430000,download file prompt password field password input file downloadable....:i use handler download file asp.net c# brief requir actual file searchabl across internet. file protect pass key anyon search file click file download prompt password modalpopextend password textbox conatct file owner request password gather password abl download password,0.15853658536585366,13,asp.net asp.net-mvc c#,ask password dowload file via handler,5,password|protect|login|credential|validate,0.28170788288116455
alway wrong pleas excus pseudocod basic idea chain stream plaintext get copi cryptostream encrypt turn write data cryptostream mace write plain old file stream need singl pass 64 gb somehow store iv mac begin encrypt file first resiz encrypt comput mac rewind begin write,2016-07-27 21:16:45.677 UTC,119,38623335,want encrypt larg file let say 64 gb effici .net implement creat instanc encrypt stream file read 64 gb save stream disk big hold memori write 64 gb creat instanc comput hash save file read 64 gb save encrypt data iv disk read &amp write 64 gb simplifi c# code implement disadvantag creat second file read multipl time 64 gb disk necessary? minim disk io ram alloc,0.11764705882352941,14,aes c# encryption hmac,aes-encrypt-then-mac larg file .net,5,aes|encrypt|crypt|hmac|hash,0.2815234661102295
,2012-12-30 12:41:14.33 UTC,47,14090782,"made littl program manag xml file web.thi program send data php fileon server php modifi content xml.now work permiss php xml 777.program send data via question secur file,and allow acc php program,and allow php write xml file",0.0425531914893617,2,c# file-io php security,program comun file permiss server side,1,security,0.2814427614212036
attempt write read-onli databas - system.data.sqlit link forum common root caus permiss issu http://sqlite.phxsoftware.com/forums/p/864/7498.aspx updat encrypt sqlite databas encrypt sqlite databas c# databas folder exe file locat exe file i.e program file protect secur reason modifi permiss go put data need written user data area data area user locat folder use shgetspecialfolderpath,2011-06-03 12:05:38.87 UTC,100,6226871,hi therei develop applicaiton use sqllite databas make setup project instal except write problem? work fine develop visual studio edit ad user everyon assign right folder databas placed.that folder creat instal work avoid ..........becaus applic deploy much comput liter manual,0.06,6,c# readonly security sqlite winforms,unabl write databas,4,security|signing|encrypt|protect,0.2811102271080017
thank @alexispet @ericburcham came end script necessari command run scan work 100% method,2015-02-23 16:17:17.52 UTC,71,28678189,need run kasperski endpoint 10 scan visual studio web form creat imag upload via telerik:radasyncupload file upload tempfold need run command line scan save upload file targetfold go this? abl return result visual studio even know file suspici quarantined? thank advanc vagu pleas let know clarifi question,0.028169014084507043,2,c# command-line security visual-studio-2013,visual studio execut command line kasperski scan,2,security|scripting,0.280521035194397
figur checksum alreadi includ uri! exampl http://download.windowsupdate.com/msdownload/update/software/crup/2012/10/windows8-rt-kb2768703-x64_ 5c165f45d01373eb3aa01b85f387089fd1742acd .cab bold part sha1 case extract checksum follow wish manual verifi tool provid microsoft file checksum integr verifi,2013-04-29 06:47:23.147 UTC,66,16272719,possibl obtain md5 checksum window updat file download yet? reason somehow obtain checksum download file link provid microsoft check hash ensur file ok search iupdat properti find particular properti includ inform,0.15151515151515152,10,c#,c# wua iupdat obtain md5 checksum download updat,4,md5|checksum|hash|integrity,0.28043150901794434
,2018-11-30 13:12:02.107 UTC,90,53558272,check mani question find answer.ther file root folder project user upload file script style ....i look solut prevent user download specif file directli enter url browser address bar softwar secur issu mean even author user log access page applic allow download content directli server obvious import solut prevent proper function script style etc thank advanc edit word want exclud access user creat report .pdf format user upload .zip file .xl templat file etc direct download,0.06666666666666667,6,asp.net-mvc authorization c# iis security,prevent direct download file server use url asp.net mvc applic,3,authorise|security|scripting,0.27979475259780884
dunc answer work well howev handl empti directori code return md5 d41d8cd98f00b204e9800998ecf8427 md5 0 length charact stream empti directori alreadi hash file sort hash alphabet concaten hash creat uber hash hash file rel path content correctli handl file order quick - 30m 4mb directori concaten filenam file content one big string hash hash chunk perform sure need take thing account need sort file name two differ hash case file order chang use method take filenam content account filenam count sort content first hash attribut ctime/mtime/hidden/archived. matter includ to-be-hash string creat tarbal file hash tarbal hash individu file pipe output hash command edit approach sort file return differ hash invoc depend upon shell expand asterisk quick dirti folder hash go subord read binari data base file sub-fold name solut use stream avoid memori latenc issu default file path includ hash factor data file file system entri avoid hash collis post tag ought import final solut put control hash algorithm file hash order exampl hash file folder,2010-09-02 09:13:03.557 UTC,197,3625658,need creat hash folder contain file alreadi done task file search creat one hash file folder idea that? cours creat hash file concaten big hash thank advanc,0.14213197969543148,28,c# security,creat hash folder,3,security|hash|md5,0.27914926409721375
encrypt file use passwort gener key see document exampl msdn cannot password everi file order restrict open howev protect file content use encrypt see link encrypt &amp decrypt c# http://support.microsoft.com/kb/307010,2013-04-10 06:42:17.753 UTC,46,15918744,file name sampl type.txt/.doc/.docx/.pdf/... want password file possibl help code,0.2391304347826087,11,c# encryption passwords security,protect file,5,encrypt|crypt|password|security|protect,0.278169721364975
guess need give caller proper msdn code access secur system.directoryservic,2009-01-13 06:39:51.76 UTC,52,438142,follow program brows virtual directori sub directori file recurs program list virtual directori case list sub-directori virtual directori directori observ anonym access enabl iis ensur program abl brows content iis? secur set provided/set,0.057692307692307696,3,active-directory c# iis-6 iis-7 security,recurs brows content iis,1,security,0.27705827355384827
"comment postsqlit databas normal read write user app.for problem open,delete,copi sqlite db,i think lock db file lock filether mani type lock file structur google.so want read data db,you unlock db file specifi key open connection.aft that,you lock db file",2018-02-02 05:17:37.817 UTC,189,48576125,"hi wpf applic develop use c# .net framework use 4.5 abl achiev creat retriev delet oper relat sql lite use ef6 abl password secur connect sqlite db problem want secur db file went mani link googl almost 3 day came across variou option commerci open one c noth .net next approach keep file hidden gener user dont want delet file file delet inform lost will understand,th best practic secur sqlite databas file pleas note databas secur key tri thing store file appdata folder access easyto remov file someon take databas file tryto bruteforc know password worthi store file program data folder installedwindow app admin throw except came across isolatedstorag seem hidden gener user defin scope sotrag problem notabl implement .sqlite know exact path,and initi sqlite connect requir exact path best secur file want user read updat delet use applic access applic",0.047619047619047616,9,c# security sqlite wpf,secur sqllite databas wpf applic,2,security|password,0.27612990140914917
run setup alreadi leav key registri applic need creat addit key iter instal applic look inform user run setup look registri inform nice implement return instal instal user everyon http://mdb-blog.blogspot.com.ar/2010/12/c-check-if-app-is-installed-for-all.html note implement copi protect verifi setup process run accordingli want machine-lock applic run one specif machin typic achiev use machine-lock activ licens take look cryptolicens provid function disclaim work logicnp softwar develop cryptolicens okay listen carefully! instal use setup project add assembl cutsom action creat registeri entri regedit includ initi line project code check registeri find registeri continu oper display error messag pleas instal applic definit work,2012-06-23 19:59:38.7 UTC,167,11172558,complet make c# applic deploy use setup project applic instal creat file folder program filesor user select folder problem regard secur applic someon copi instal folder run applic machin run fine applic run instal pc use setup file even copi instal file new pc run exe caus applic execut want prevent happen help subject realli appreciated.i know mani way achiev pleas point,0.04790419161676647,8,c# copy-protection deployment security,"c# applic deployment,security,copi protect",3,protect|security|crypt,0.2758670449256897
look tool mostli ident major differ later open-sourc tool allow start process anoth user and/or anoth comput work servic well,2020-02-26 15:15:15,199,60417019,want run local desktop applic instal program file program file x86 folder applic run administr privileg log user context googl got know requir per idea:- file explor gui socket client servic local applic launch execut socket server consol applic note commun file explor happen socket client server servic launch local applic server system context imagin file explor servic applic launch server instal file explor app select select applic inform sent server server check request path whether trust path trust path server handl winlogon.ex handl access token duplic access token adjust privileg default system privileg want system full privileg createprocessasu launch applic launch bring ui foreground applic need run user context administr privileg question state below:- achiev need enabl interact process theserv ? interact necessari commun theuser local server happen socket user notinteract servic directli want know whether ifollow microsoft safeti measur state belowdocu breach it? https://docs.microsoft.com/en-us/windows/win32/services/interactive-serv launch applic adminprivileg log user context without actual administr privileg ? target os window 10 1803 1809,0.07035175879396985,14,c# .net security winapi uac,without administr privileg launch desktop applic log user context administr privileg,5,security|privilege|trust|safe|breach,0.27578961849212646
actual look thing encryptedfile.pgp ----decryption---> decryptedfileno extens ----use check methods----> decryptedfile.extens window u command prompt check file filetyp test.txt check first 20th byte determin file extension/typ creat filesign.txt file somewheremayb desktop c drive text file contain signatur possibl filesign.txt check return correct extension? code blahblahblah outputon textbox thanks!! exampl didisoft api expect front agreement partner type openpgp file exchang exampl common name encrypt file one file openpgp archiv origin file name extens .pgp afterward decrypt either didisoft openpgp librari .net openpgp softwar gnupg symantec etc output file origin file name extens achiev behavior code hand know advanc type file expect archiv util provid didisoft method inspect content openpgp archiv actual decrypt complet exampl avail http://www.didisoft.com/net-openpgp/examples/analyzing-unknown-openpgp-archives/#listarch,2013-11-17 08:38:18.05 UTC,182,20028802,use didisoft librari encrypt decrypt file appar encrypt decrypt goe smoothli file decrypt .pgp extens manual renam file origin extens origin code didisoft websit use window system know featur linux scan filetyp file command promptcmd window automat text filefilesign.txt signatur file know filesign.txt visual c# program scan return string extens add back instead alway text file,0.17582417582417584,32,c# file-extension file-type windows,c# didisoft pgp decrypt origin file type,7,pgp|crypt|encrypt|signing|signature|gnupg|availability,0.27535659074783325
client execut usual store system instal alreadi run want setup ssh key run applic within session els prompt password insid applic harder handl want send file want binari like want filetransf find scp packag instal,2012-01-05 01:44:12.847 UTC,74,8736608,write program c# ubuntu mono program take file pgp encrypt ssh client got pgp work use process.startgpg argument question ssh yet find ssh execut ubuntu run want exclud use api sharpssh,0.16216216216216217,12,c# sftp ssh ubuntu,start openssh c# ubuntu,6,sftp|ssh|openssh|pgp|encrypt|password,0.2749435603618622
,2018-07-21 20:30:48.123 UTC,46,51459883,creat program encrypt file procedur provid simplic give snippet encrypt method process read file 768mb chunk take around 50 second encrypt file 2gb break process one thread encrypt file data faster? mayb thread read next portion file? ciphermod pad,0.15217391304347827,7,c# cryptography filestream,speed file encrypt c,3,crypt|encrypt|cipher,0.2742604613304138
window instal box support deploy databas along applic write compon creat databas deploy plug msi done project follow step first forget window instal creat consol applic add method use either simpl sql command execut script check answer read .sql file execut sql server keep .sql script file creat databas execut pass file path method consol app consol app creat databas execut provid right scrip file path pass method add consol exe sql script file msi packag place applic instal folder add instal class project within instal method simpli execut consol exe file,2013-11-03 10:26:26.217 UTC,156,19751927,want instal window applic client locat multius applic 10 system 1 server instal client setup 10 system servic setup server system secur databas client server? use vs2010 sql server 2008 r2 instal sql server manag studio express instal database? add databas servic setup? anybodi show exampl type applic,0.038461538461538464,6,c# installation security sql-server-2008-r2 visual-studio-2010,add sql server 2008 r2 databas visual studio 2010 setup file,3,security|forge|scripting,0.273824006319046
problem user permiss open target key write abatishchev alreadi suggest need run applic elev user actual administr group membership code execut reason look cas permiss error design flaw registrykey.opensubkey method ought throw unauthorizedaccessexcept target key cannot open write due inadequ user permiss actual throw securityexcept instead problem end appear due insuffi cas permiss realli user code lack permiss edit key need run app elev privileg see request registri access allow,2011-11-29 13:08:20.777 UTC,138,8311249,made app allow window user spoof mac address .it work ad networkadapt 00ff00ff00ff key/valu pair registri user select nic.th problem everi time app tri make chang window registri window pop warn dialog e.g click continu add registri valu success app function normally.what do/or add chang code make dialog box disappear better way?th app requir admin privilegesher git repo app method,0.050724637681159424,7,c# exception-handling registry security windows,permiss write local_machin,5,security|spoof|privilege|signing|authorise,0.27368366718292236
problem flash disk user write secret inform privat key copi usb cryptotoken opposit let key copi usb cryptotoken store file though let store applic data differ size store certif public key privat key symmetr secret key pkcs#12 file collect certif associ privat key usb token store content pkcs#12 file usb token want let user copi distribut key whatev reason eg instal certif key window certif storag usb cryptotoken work task well possibl flash disk overkil write-protect usb flash disk - yes control level devic read-onli sure doabl c,2014-10-24 11:10:55.72 UTC,152,26546779,develop c# .net applic certif sign data sent privat key verifi signatur public key receiv side deliv *.p12 pkc #12 format file user usb flash disk want prevent user format write this? advis use usb token experi possibl store *.p12 file usb token contain certif types? none suitabl pleas advis better way,0.13815789473684212,21,c# certificate disk security token,write/format protect usb flash disk usb token,8,certificate|security|protect|signing|private key|signature|public key|crypt,0.27313363552093506
,2016-05-24 07:45:27.787 UTC,50,37407340,use rijndael encrypt method encrypt configur file keep safe client system encrypt new file gener come admin credenti abl read use method run build mode work perfectli creat setup fail creat encrypt file admin credenti abl read use instal shield 2013 limit edit,0.2,10,c# installshield,admin credenti issu encrypt file,4,credential|encrypt|rijndael|safe,0.27311205863952637
,2015-05-21 08:00:38.433 UTC,41,30367876,log window machin behalf admin run .net c# consol applic creat file net folder everyth ok run app administr error occur user name password incorrect fodler permiss full control everyon anybodi know fix,0.07317073170731707,3,.net c# security windows,creat file user specifi,3,security|user name|password,0.2730593681335449
found solut convert file byte array thank abl send data server side applic use code convert back file server,2014-04-25 10:07:22.183 UTC,57,23290062,tri upload wave file thank filestream remot server.everi time try function remot interfac get error abl retriev file filestream upload file client side call iauto.addaudiofilef call interfac method,0.03508771929824561,2,c# remoting securityexception wpf,send filestream remot server throw securityexcept,1,security,0.2727845311164856
creat encrypt key save mysql databas server encrypt file key.also creat hash password mysql database.then protect databas c# code.us php easili process data send server program php file make hash password compar hash password mysql databas password equal show encrypt key echo command program encrypt key use webbrows program.str = webbrowser1.documenttext.tostr //string get sourc code webpag display webbrowser1,2014-02-02 19:35:11.14 UTC,89,21515208,want put lock creat file help filestream properti code creat save file hard disk want creat password protect file soon creat,0.20224719101123595,18,asp.net c# filestream password-protection,password protect file use filestream properti,4,password|protect|encrypt|hash,0.27261704206466675
way option 1 store hash onlin probabl safer someon go chang program chang hash option 2 add 4 byte string end applic save checksum bewar includ checksum valid file size 4 byte string code snippet,2016-10-01 19:50:04.307 UTC,65,39810837,want check program modifi crack want program calcul md5 self exe compar put hash string md5 file chang,0.2,13,.net c# md5 security,c# - calcul md5 self check file modifi,7,md5|security|crack|hash|safe|checksum|validate,0.2725619375705719
none,2020-04-05 14:08:00,68,61043889,class exampl encrypt decrypt follow step :- upload file angular app web api store sql server.befor upload encrytpt code work fine show file api method download file work fine upload encrypt file replica applic read content file work throw error decrypt method line return encoding.utf8.getstringplaintextbyt 0 decryptedbytecount pad invalid cannot remov code read upload file,0.14705882352941177,10,c# asp.net asp.net-mvc asp.net-web-api encryption,decrypt error pad invalid cannot remov c,4,encrypt|crypt|validate|encode,0.27222269773483276
idea window password manag creat temporari password url super applic creat use credapi encrypt xml part b idea creat certif applic user person store use cryptoapi creat put temporari certif key person user stire use crypto api encrypt xml part gain access xml bad guy need break user account password reset admin staff lost store data temporari file pass child process kinda childish thing.prop one accomplish task net remot tcpserver - tcpclient transfer via network stream data memori map file pipe,2016-03-25 22:40:33.393 UTC,182,36229192,creat program launch separ child process perform task file file password protect order child process run file need password plan accomplish pass xml config file contain file path password similar inform stay local machin never pass network xml config file creat within parent process child process take string repres path xml config file argument child process pars xml file creat dictionari file password key valu => file path password process complet config file delet question best practic method store password config file? assum encrypt suffici entir differ method better look,0.11538461538461539,21,c# child-process password-encryption xml,proper store password temporari xml config file,6,password|encrypt|crypt|protect|certificate|user account,0.2716979682445526
uac enabl window member administr group actual end two logon session - one regular user one administr map drive associ regular user logon session run program administr see map drive link provid detail work-around tri myself! involv chang registri work around problem configur enablelinkedconnect registri valu valu enabl window vista window 7 share network connect filter access token full administr access token member administr group configur registri valu lsa check whether anoth access token associ current user session network resourc map access token lsa determin link access token add network share link locat configur enablelinkedconnect registri valu click start type regedit start program file box press enter locat right-click registri subkey hkey_local_machine\software\microsoft\windows\currentversion\policies\system point new click dword valu type enablelinkedconnect press enter right-click enablelinkedconnect click modifi valu data box type 1 click ok exit registri editor restart comput,2014-02-19 17:08:41.86 UTC,188,21887453,cannot work one out! creat vs2010 window applic fileinfoy:/test.txt debug fileinfo work fine exactli thing via vs2013 report file found kind trust imperson issu window applic though run vs2013 administr drive nut - anyon got ideas? thankspaul,0.010638297872340425,2,c# mapped-drive networking security visual-studio-2013,vs2013 differ vs2010 cannot access network drive window applic,2,security|trust,0.2716650366783142
make sure .net 3.5sp1 instal machin run softwar version remov secur restrict app run file share allow run full trust vs previou model put restrict environ link vanc blog articl subject http://blogs.msdn.com/vancem/archive/2008/08/13/net-framework-3-5-sp1-allows-managed-code-to-be-launched-from-a-network-share.aspx caspol.ex assign file share enough permiss run program abl build applic .net 3.5 sp1 version remov secur set .net configur wizard loosen secur specif assembl locat turn deploy group polici caspol earlier mention altern code access secur brilliant msdn articl explain third altern use clickonc deploy howev still creat local instanc assembl execut click deploy deploy applic file share around end wrap .ex batch file batch file copi .ex local drive ran sure less hacki though! use caspol fulli trust share answer .net applic crash run network drive,2009-05-02 22:12:21.757 UTC,157,815740,.net secur model throw secur error whenev .net exe run file share error appear ran local drive anyon know around without requir code sign,0.08280254777070063,13,.net c# clr security vb.net,run .net applic file share without code sign,4,security|signing|trust|hack,0.2715896666049957
imperson user necessari right articl msdn describ want imperson user right access file recommend use class - http://www.codeproject.com/kb/cs/zetaimpersonator.aspx hide nasti implement imperson use nuget packag nuget galleri | simpl imperson librari 1.1.0 other search imperson other exampl usag use interact login work file structur jame answer nuget later download packag nuget iron eh,2008-10-30 08:06:22.073 UTC,93,249540,specifi usernam password order program opena file reading?th program need access file run account thatdo read access folder file in.program written c# .net 2 run xp file window server 2003 machin,0.053763440860215055,5,.net c# filesystems security,present credenti order open file,5,security|credential|username|password|login,0.27106332778930664
overwrit garbag delet entir make sure nuke sfp copi detect remov usb driver mass storag devic driver get reinstal delet automat even watch new hardwar insert usb base disabl via api call,2011-07-19 08:44:10.24 UTC,381,6744448,want make program block usb one access usb port transfer media want block usb port bio usb key-board mous note want give administr privileg system want block usb offic peopl need admin privileg access registri window servic programm antiviru norton option block usb whether system run admin user mode everi system client antiviru run server antiviru run server set server client usb get block pleas dont say norton antiviru want know must fundu program norton antiviru achiev far creat two window servic one servic continu chang usbstor start valu 4 use timer make usb disabl alway first servic check continu whether second servic run send notif mail one tri stop servic second servic check continu whether first servic run send notif mail made peopl abl stop servic unblock usb problem peopl disabl servic servic work stage statu servic run actual disabl check state disabled/enabled/automat registri key start servic locat start valu 2automat 3manual 4disabl check via servic everi 2 second exampl whether start valu got chang 4 yes reset 2 problem servic abl access usbstor valu servic registi secur issu use code access usbstor registri write permiss code work fine kept code timer function make start valu = 4 everi time block usb everi time third parti tool tri enabl usb registri fix problem want notif ever one disabl servic access registri due secur creat window via window applic access registri creat applic run everi time window start check one disabl servic block usb problem user go delet key prevent applic run actual question long stori block usb one cant access it[can block block hardwar level make chang driver yes how?] make window servic cant disabled[if yes how? make canpauseandcontinu = fals canshutdown = fals canstop = fals avoid disabl it?] prevent access registri specif keys[ antiviru softwar this? anyon idea knowledg extent? want one tri edit usbstor valu must say access denied] pleas everi geek programm hacker invit answer question.bi answer variou newbi idea make secur softwar pleas try give solut problem thank advanc rahul,0.03674540682414698,14,c# code-access-security registry security windows-services,block usb block pen drive extern hard drive,4,security|privilege|antivirus|hack,0.2708451449871063
load memori file content decrypt memori travers content without save secret data hard disk devic,2010-11-24 22:37:40.08 UTC,44,4272202,rar archiv shake ftp folder store folder files.how unzip archiv archiv seen system? possibl user intercept archiv - secret inform open whatev keep,0.045454545454545456,2,c# security,extract rar show program,2,security|crypt,0.2691599428653717
consid snippet tweak usertyp well ad appli specifi modif discretionari access control list dacl associ objectsecur object instanc,2020-02-17 01:45:16,83,60254938,need file edit local user applic save common inform user folder programdata need guarant read write user littl inform merit databa path folder user read write creat folder except file creat user alreadi remov creator owner without success last attempt inherit contain folder creat permiss scratch system administr user work either code still work wrong,0.03614457831325301,3,c# permissions acl sharefile directory-security,c# file/directori permiss local share,2,security|access control,0.26759061217308044
window alway show uac prompt part elev want make messag identifi supplier softwar need digit certif sign instal packag need undergo degre vet order obtain certif need buy certif offici author sign applic certif read sign see idea price,2011-11-10 10:37:44.773 UTC,56,8078203,instal driver show window secur messagewindow verifi publish driver softwar,0.17857142857142858,10,c#,instal show window secur message? c,4,security|certificate|signing|authorise,0.26745712757110596
